image_path,label,target,Imagenes
non_autistic\0491.jpg,non_autistic,1,"[[[0.28235294 0.28627451 0.25098039]
  [0.28235294 0.28627451 0.25098039]
  [0.27058824 0.2745098  0.23921569]
  ...
  [0.37647059 0.38431373 0.3372549 ]
  [0.37254902 0.38823529 0.34117647]
  [0.38431373 0.4        0.35294118]]

 [[0.27843137 0.28235294 0.24705882]
  [0.27843137 0.28235294 0.24705882]
  [0.26666667 0.27058824 0.23529412]
  ...
  [0.36862745 0.37647059 0.32941176]
  [0.36470588 0.38039216 0.33333333]
  [0.37254902 0.38823529 0.34117647]]

 [[0.27058824 0.2745098  0.23529412]
  [0.2745098  0.27843137 0.23921569]
  [0.26666667 0.27058824 0.23137255]
  ...
  [0.36862745 0.37647059 0.32941176]
  [0.36470588 0.38039216 0.33333333]
  [0.36862745 0.38431373 0.3372549 ]]

 ...

 [[0.14901961 0.83137255 0.76470588]
  [0.14509804 0.82745098 0.76078431]
  [0.15294118 0.81960784 0.74901961]
  ...
  [0.11764706 0.25490196 0.2       ]
  [0.15294118 0.34117647 0.29411765]
  [0.31372549 0.52156863 0.48235294]]

 [[0.14901961 0.83529412 0.72941176]
  [0.18039216 0.86666667 0.76078431]
  [0.21568627 0.88235294 0.79215686]
  ...
  [0.22352941 0.2627451  0.2       ]
  [0.18039216 0.25490196 0.19607843]
  [0.15294118 0.25490196 0.19215686]]

 [[0.20784314 0.89803922 0.78039216]
  [0.24313725 0.9254902  0.80784314]
  [0.2627451  0.9372549  0.82745098]
  ...
  [0.27058824 0.2627451  0.19215686]
  [0.23921569 0.2627451  0.19607843]
  [0.21176471 0.25098039 0.18431373]]]"
non_autistic\1004.jpg,non_autistic,1,"[[[0.12156863 0.18039216 0.36078431]
  [0.10588235 0.16862745 0.3372549 ]
  [0.08627451 0.14901961 0.31372549]
  ...
  [0.02352941 0.14509804 0.34509804]
  [0.02352941 0.14509804 0.34509804]
  [0.02352941 0.14509804 0.34509804]]

 [[0.10980392 0.17254902 0.34117647]
  [0.03921569 0.10196078 0.27058824]
  [0.07058824 0.1372549  0.29019608]
  ...
  [0.02352941 0.14509804 0.34509804]
  [0.02352941 0.14509804 0.34509804]
  [0.02352941 0.14509804 0.34509804]]

 [[0.07058824 0.13333333 0.29803922]
  [0.04705882 0.11372549 0.26666667]
  [0.14901961 0.21568627 0.36862745]
  ...
  [0.03137255 0.14509804 0.34509804]
  [0.03137255 0.14509804 0.34509804]
  [0.03137255 0.14509804 0.34509804]]

 ...

 [[0.33333333 0.37647059 0.48235294]
  [0.30588235 0.34901961 0.45882353]
  [0.29019608 0.32941176 0.4627451 ]
  ...
  [0.03529412 0.14509804 0.35686275]
  [0.05490196 0.16078431 0.38039216]
  [0.0627451  0.16862745 0.38823529]]

 [[0.31764706 0.36078431 0.47058824]
  [0.34117647 0.38039216 0.49803922]
  [0.32156863 0.35686275 0.50196078]
  ...
  [0.05490196 0.16078431 0.35686275]
  [0.08235294 0.18431373 0.39607843]
  [0.09019608 0.19215686 0.40392157]]

 [[0.35294118 0.39607843 0.50588235]
  [0.37254902 0.41568627 0.53333333]
  [0.30196078 0.3372549  0.48235294]
  ...
  [0.0627451  0.16862745 0.36470588]
  [0.09411765 0.18823529 0.39215686]
  [0.09803922 0.19215686 0.40392157]]]"
autistic\0744.jpg,autistic,0,"[[[0.28235294 0.35294118 0.44313725]
  [0.23921569 0.30980392 0.4       ]
  [0.21568627 0.28235294 0.36470588]
  ...
  [0.09019608 0.08627451 0.04705882]
  [0.09411765 0.09411765 0.04705882]
  [0.09411765 0.09411765 0.04705882]]

 [[0.2745098  0.34509804 0.43529412]
  [0.23529412 0.30588235 0.39607843]
  [0.21568627 0.28235294 0.36470588]
  ...
  [0.08235294 0.07843137 0.03921569]
  [0.08235294 0.08235294 0.03529412]
  [0.08235294 0.08235294 0.03529412]]

 [[0.27058824 0.33333333 0.42352941]
  [0.23529412 0.29803922 0.38823529]
  [0.21568627 0.27058824 0.35686275]
  ...
  [0.0627451  0.07058824 0.02352941]
  [0.0627451  0.07058824 0.02352941]
  [0.0627451  0.07058824 0.02352941]]

 ...

 [[0.68627451 0.74117647 0.73333333]
  [0.67058824 0.7372549  0.7254902 ]
  [0.64705882 0.72941176 0.72156863]
  ...
  [0.38431373 0.51764706 0.54117647]
  [0.44313725 0.58431373 0.62352941]
  [0.48235294 0.63529412 0.67058824]]

 [[0.6627451  0.72941176 0.71372549]
  [0.65490196 0.73333333 0.71372549]
  [0.63921569 0.72156863 0.70980392]
  ...
  [0.35686275 0.49803922 0.52156863]
  [0.42745098 0.58039216 0.61176471]
  [0.47843137 0.64313725 0.67058824]]

 [[0.57647059 0.64313725 0.62745098]
  [0.56862745 0.64705882 0.62745098]
  [0.55686275 0.64313725 0.62352941]
  ...
  [0.17647059 0.3254902  0.34117647]
  [0.25490196 0.41960784 0.44705882]
  [0.31764706 0.49019608 0.51764706]]]"
autistic\0013.jpg,autistic,0,"[[[0.38823529 0.78039216 1.        ]
  [0.3372549  0.72941176 0.96078431]
  [0.32941176 0.70980392 0.95686275]
  ...
  [0.11372549 0.14509804 0.14509804]
  [0.13333333 0.15686275 0.15294118]
  [0.14117647 0.16470588 0.16078431]]

 [[0.36470588 0.75294118 0.99607843]
  [0.31372549 0.70196078 0.94509804]
  [0.28627451 0.66666667 0.91764706]
  ...
  [0.10980392 0.14117647 0.14117647]
  [0.10196078 0.12156863 0.1254902 ]
  [0.09411765 0.11764706 0.11372549]]

 [[0.34117647 0.72156863 0.97254902]
  [0.3254902  0.70588235 0.95686275]
  [0.30588235 0.68235294 0.94117647]
  ...
  [0.12156863 0.14117647 0.14509804]
  [0.09411765 0.10980392 0.11372549]
  [0.07843137 0.09411765 0.09803922]]

 ...

 [[0.95686275 0.90196078 0.83137255]
  [0.96470588 0.91764706 0.84705882]
  [0.95686275 0.90980392 0.83921569]
  ...
  [0.20784314 0.23529412 0.30196078]
  [0.27843137 0.30588235 0.38039216]
  [0.32941176 0.35686275 0.43137255]]

 [[0.99215686 0.93333333 0.85882353]
  [0.98431373 0.92941176 0.85490196]
  [0.97254902 0.91764706 0.84313725]
  ...
  [0.28235294 0.30980392 0.37647059]
  [0.31764706 0.34509804 0.41960784]
  [0.31764706 0.35686275 0.42745098]]

 [[1.         0.94509804 0.87058824]
  [1.         0.94117647 0.86666667]
  [0.98039216 0.9254902  0.85098039]
  ...
  [0.31764706 0.34901961 0.41568627]
  [0.34509804 0.37254902 0.44705882]
  [0.32156863 0.36078431 0.43137255]]]"
autistic\0870.jpg,autistic,0,"[[[0.43921569 0.53333333 0.6745098 ]
  [0.46666667 0.56078431 0.70196078]
  [0.48235294 0.56862745 0.70588235]
  ...
  [0.82745098 0.87843137 0.93333333]
  [0.81960784 0.88235294 0.93333333]
  [0.80784314 0.8745098  0.9254902 ]]

 [[0.4627451  0.55686275 0.69803922]
  [0.46666667 0.56078431 0.70196078]
  [0.46666667 0.55294118 0.69019608]
  ...
  [0.82745098 0.87843137 0.93333333]
  [0.81568627 0.87843137 0.92941176]
  [0.80784314 0.8745098  0.9254902 ]]

 [[0.47058824 0.56862745 0.70196078]
  [0.45882353 0.55686275 0.69019608]
  [0.45098039 0.54901961 0.68235294]
  ...
  [0.82352941 0.8745098  0.9372549 ]
  [0.81568627 0.8745098  0.9372549 ]
  [0.80784314 0.87058824 0.93333333]]

 ...

 [[0.65098039 0.59215686 0.46666667]
  [0.66666667 0.61176471 0.49803922]
  [0.70980392 0.6627451  0.56862745]
  ...
  [0.41568627 0.45098039 0.4627451 ]
  [0.38431373 0.41960784 0.43529412]
  [0.37647059 0.40784314 0.43529412]]

 [[0.65490196 0.60392157 0.47843137]
  [0.67058824 0.62745098 0.50980392]
  [0.7254902  0.68627451 0.59215686]
  ...
  [0.43137255 0.45882353 0.47058824]
  [0.39607843 0.41960784 0.43921569]
  [0.39607843 0.41960784 0.43921569]]

 [[0.67058824 0.61960784 0.49411765]
  [0.66666667 0.62352941 0.50588235]
  [0.7254902  0.68627451 0.59215686]
  ...
  [0.41176471 0.44313725 0.44313725]
  [0.38431373 0.40784314 0.42745098]
  [0.37254902 0.39607843 0.41568627]]]"
non_autistic\1201.jpg,non_autistic,1,"[[[0.07058824 0.07843137 0.07843137]
  [0.07058824 0.07843137 0.07843137]
  [0.07058824 0.07843137 0.07843137]
  ...
  [0.15686275 0.2        0.25490196]
  [0.16470588 0.2        0.25490196]
  [0.16862745 0.20392157 0.25490196]]

 [[0.09019608 0.09803922 0.09803922]
  [0.08627451 0.09411765 0.09411765]
  [0.0745098  0.08235294 0.08235294]
  ...
  [0.14509804 0.18431373 0.25098039]
  [0.15686275 0.19215686 0.24705882]
  [0.15686275 0.19215686 0.24313725]]

 [[0.10588235 0.11372549 0.11372549]
  [0.09803922 0.10588235 0.10588235]
  [0.08627451 0.09411765 0.09411765]
  ...
  [0.1254902  0.16470588 0.23137255]
  [0.13333333 0.16862745 0.22352941]
  [0.13333333 0.16862745 0.22352941]]

 ...

 [[0.20392157 0.22352941 0.22745098]
  [0.16862745 0.18823529 0.19215686]
  [0.12156863 0.14117647 0.14509804]
  ...
  [0.04313725 0.0627451  0.05882353]
  [0.04313725 0.06666667 0.0627451 ]
  [0.03921569 0.0627451  0.05882353]]

 [[0.34509804 0.36470588 0.37647059]
  [0.31764706 0.3372549  0.34901961]
  [0.27058824 0.29019608 0.30196078]
  ...
  [0.04313725 0.0627451  0.05882353]
  [0.04313725 0.06666667 0.0627451 ]
  [0.03921569 0.0627451  0.05882353]]

 [[0.36470588 0.38431373 0.39607843]
  [0.37254902 0.39215686 0.40392157]
  [0.36470588 0.38431373 0.39607843]
  ...
  [0.04705882 0.06666667 0.0627451 ]
  [0.04313725 0.06666667 0.0627451 ]
  [0.03921569 0.0627451  0.05882353]]]"
autistic\0034.jpg,autistic,0,"[[[0.85882353 0.78823529 0.69803922]
  [0.85490196 0.78431373 0.69411765]
  [0.85490196 0.78431373 0.69411765]
  ...
  [0.53333333 0.54509804 0.48235294]
  [0.5254902  0.54901961 0.48235294]
  [0.5372549  0.56078431 0.49411765]]

 [[0.86666667 0.78431373 0.69803922]
  [0.85490196 0.78431373 0.69411765]
  [0.85098039 0.78039216 0.69019608]
  ...
  [0.53333333 0.5372549  0.4745098 ]
  [0.5372549  0.54117647 0.47843137]
  [0.5372549  0.54901961 0.48627451]]

 [[0.87843137 0.79215686 0.69411765]
  [0.86666667 0.78823529 0.69019608]
  [0.8627451  0.78431373 0.68627451]
  ...
  [0.58039216 0.56470588 0.49411765]
  [0.55294118 0.5372549  0.46666667]
  [0.5254902  0.51764706 0.44705882]]

 ...

 [[0.25882353 0.29411765 0.25490196]
  [0.21568627 0.25098039 0.21176471]
  [0.19607843 0.23137255 0.19215686]
  ...
  [0.03137255 0.01960784 0.00392157]
  [0.03529412 0.01568627 0.01176471]
  [0.04705882 0.02745098 0.01568627]]

 [[0.23529412 0.26666667 0.23921569]
  [0.19607843 0.22745098 0.2       ]
  [0.18039216 0.21176471 0.18431373]
  ...
  [0.02352941 0.01176471 0.        ]
  [0.01960784 0.00784314 0.        ]
  [0.03137255 0.01960784 0.        ]]

 [[0.19607843 0.22745098 0.2       ]
  [0.2        0.23137255 0.20392157]
  [0.19607843 0.22745098 0.2       ]
  ...
  [0.02352941 0.02352941 0.        ]
  [0.02745098 0.01568627 0.        ]
  [0.03137255 0.01960784 0.        ]]]"
autistic\1108.jpg,autistic,0,"[[[0.47058824 0.64313725 0.7372549 ]
  [0.47058824 0.64313725 0.7372549 ]
  [0.47843137 0.63921569 0.7372549 ]
  ...
  [0.81176471 0.8745098  0.89803922]
  [0.81176471 0.8745098  0.89803922]
  [0.80784314 0.87058824 0.89411765]]

 [[0.47058824 0.64313725 0.7372549 ]
  [0.47058824 0.64313725 0.7372549 ]
  [0.47843137 0.63921569 0.7372549 ]
  ...
  [0.80392157 0.86666667 0.89019608]
  [0.80784314 0.87058824 0.89411765]
  [0.80784314 0.87058824 0.89411765]]

 [[0.47058824 0.63921569 0.74509804]
  [0.47058824 0.63921569 0.74509804]
  [0.47058824 0.64313725 0.7372549 ]
  ...
  [0.80392157 0.86666667 0.89019608]
  [0.81568627 0.87843137 0.90196078]
  [0.81960784 0.88235294 0.90588235]]

 ...

 [[0.3254902  0.47058824 0.58039216]
  [0.3254902  0.46666667 0.58431373]
  [0.3254902  0.4627451  0.59215686]
  ...
  [0.2745098  1.         0.84313725]
  [0.27843137 0.99607843 0.84705882]
  [0.28235294 1.         0.85098039]]

 [[0.33333333 0.46666667 0.58431373]
  [0.3254902  0.46666667 0.58431373]
  [0.3254902  0.4627451  0.59215686]
  ...
  [0.2745098  0.99607843 0.84705882]
  [0.2745098  0.99607843 0.84705882]
  [0.27843137 1.         0.85098039]]

 [[0.32941176 0.4627451  0.58039216]
  [0.33333333 0.46666667 0.58431373]
  [0.3254902  0.4627451  0.59215686]
  ...
  [0.2745098  0.99607843 0.84705882]
  [0.2745098  0.99607843 0.84705882]
  [0.27843137 1.         0.85098039]]]"
autistic\0142.jpg,autistic,0,"[[[1.         0.97647059 0.85882353]
  [1.         0.98039216 0.85098039]
  [1.         0.98039216 0.85098039]
  ...
  [0.99215686 0.93333333 0.80784314]
  [0.99215686 0.9254902  0.81960784]
  [0.98431373 0.92941176 0.81960784]]

 [[1.         0.97647059 0.85882353]
  [1.         0.98039216 0.85098039]
  [1.         0.98039216 0.85098039]
  ...
  [0.99215686 0.93333333 0.80784314]
  [0.98431373 0.92941176 0.81568627]
  [0.98431373 0.92941176 0.81568627]]

 [[1.         0.97647059 0.84705882]
  [1.         0.97647059 0.84705882]
  [1.         0.97647059 0.84705882]
  ...
  [0.99215686 0.93333333 0.80784314]
  [0.98431373 0.93333333 0.80784314]
  [0.98431373 0.93333333 0.80784314]]

 ...

 [[0.59607843 0.59215686 0.5372549 ]
  [0.59607843 0.59215686 0.5372549 ]
  [0.58823529 0.58823529 0.53333333]
  ...
  [0.45098039 0.52156863 0.63529412]
  [0.45098039 0.53333333 0.64313725]
  [0.45490196 0.5372549  0.64705882]]

 [[0.59215686 0.58823529 0.53333333]
  [0.59215686 0.58823529 0.53333333]
  [0.58823529 0.58823529 0.53333333]
  ...
  [0.43921569 0.50980392 0.63137255]
  [0.43921569 0.51764706 0.63921569]
  [0.44313725 0.5254902  0.64705882]]

 [[0.59215686 0.58823529 0.53333333]
  [0.59215686 0.58823529 0.53333333]
  [0.58823529 0.58823529 0.53333333]
  ...
  [0.42745098 0.50588235 0.62745098]
  [0.43921569 0.51764706 0.63921569]
  [0.44313725 0.5254902  0.64705882]]]"
non_autistic\1400.jpg,non_autistic,1,"[[[0.35294118 0.43921569 0.5372549 ]
  [0.36470588 0.45098039 0.54901961]
  [0.34901961 0.43137255 0.5372549 ]
  ...
  [0.10980392 0.16470588 0.2745098 ]
  [0.10196078 0.16078431 0.2627451 ]
  [0.09803922 0.15686275 0.25882353]]

 [[0.30588235 0.39215686 0.49019608]
  [0.31372549 0.4        0.49803922]
  [0.33333333 0.41568627 0.52156863]
  ...
  [0.1254902  0.18039216 0.29019608]
  [0.11372549 0.16862745 0.27843137]
  [0.10588235 0.16470588 0.26666667]]

 [[0.31372549 0.4        0.49803922]
  [0.36078431 0.44705882 0.54509804]
  [0.36862745 0.45098039 0.55686275]
  ...
  [0.14117647 0.20784314 0.31372549]
  [0.11764706 0.18431373 0.29019608]
  [0.09803922 0.16470588 0.27058824]]

 ...

 [[0.58039216 0.52941176 0.34901961]
  [0.56078431 0.51372549 0.3254902 ]
  [0.56078431 0.50588235 0.31764706]
  ...
  [0.80392157 0.56862745 0.21960784]
  [0.80784314 0.57254902 0.22352941]
  [0.80784314 0.57254902 0.22352941]]

 [[0.55294118 0.49019608 0.30588235]
  [0.55686275 0.49803922 0.30588235]
  [0.52941176 0.47058824 0.27843137]
  ...
  [0.80392157 0.56862745 0.21960784]
  [0.80784314 0.57254902 0.22352941]
  [0.80784314 0.57254902 0.22352941]]

 [[0.56078431 0.49411765 0.30196078]
  [0.55686275 0.49019608 0.29803922]
  [0.50196078 0.43529412 0.24313725]
  ...
  [0.80392157 0.56862745 0.21960784]
  [0.80392157 0.56862745 0.21960784]
  [0.80392157 0.56862745 0.21960784]]]"
autistic\1418.jpg,autistic,0,"[[[0.57254902 0.70196078 0.80392157]
  [0.57254902 0.70196078 0.80392157]
  [0.57254902 0.70196078 0.80392157]
  ...
  [0.8745098  0.87058824 0.72156863]
  [0.84313725 0.83529412 0.6745098 ]
  [0.94117647 0.92941176 0.75686275]]

 [[0.57647059 0.70588235 0.80784314]
  [0.57647059 0.70588235 0.80784314]
  [0.57254902 0.70196078 0.80392157]
  ...
  [0.77647059 0.78039216 0.62745098]
  [0.76862745 0.76078431 0.6       ]
  [0.82352941 0.81960784 0.64705882]]

 [[0.58039216 0.70980392 0.81176471]
  [0.57647059 0.70588235 0.80784314]
  [0.57647059 0.70588235 0.80784314]
  ...
  [0.75294118 0.76862745 0.60784314]
  [0.79215686 0.79607843 0.63137255]
  [0.80392157 0.80784314 0.63529412]]

 ...

 [[0.2627451  0.24313725 0.25098039]
  [0.26666667 0.24705882 0.25490196]
  [0.26666667 0.24705882 0.25490196]
  ...
  [0.33333333 0.31372549 0.31764706]
  [0.34509804 0.3254902  0.32156863]
  [0.34509804 0.3254902  0.32156863]]

 [[0.29411765 0.26666667 0.28627451]
  [0.27843137 0.25098039 0.27058824]
  [0.2627451  0.23529412 0.24705882]
  ...
  [0.32156863 0.30196078 0.30588235]
  [0.33333333 0.31372549 0.30980392]
  [0.3372549  0.31764706 0.31372549]]

 [[0.34509804 0.31764706 0.3372549 ]
  [0.32156863 0.29411765 0.31372549]
  [0.29803922 0.27058824 0.28235294]
  ...
  [0.30980392 0.29019608 0.29411765]
  [0.32156863 0.30196078 0.29803922]
  [0.32941176 0.30980392 0.30588235]]]"
non_autistic\0495.jpg,non_autistic,1,"[[[0.08235294 0.16862745 0.23921569]
  [0.07843137 0.16470588 0.23529412]
  [0.06666667 0.14901961 0.23137255]
  ...
  [0.12941176 0.23529412 0.31764706]
  [0.12941176 0.22745098 0.32941176]
  [0.10196078 0.20784314 0.30980392]]

 [[0.09019608 0.17647059 0.24705882]
  [0.07058824 0.15686275 0.22745098]
  [0.09019608 0.17254902 0.25490196]
  ...
  [0.11372549 0.21960784 0.30196078]
  [0.10588235 0.21176471 0.31372549]
  [0.09019608 0.19607843 0.29803922]]

 [[0.10196078 0.19215686 0.25490196]
  [0.09411765 0.18431373 0.24705882]
  [0.1254902  0.21176471 0.28235294]
  ...
  [0.11372549 0.21960784 0.30196078]
  [0.10196078 0.20784314 0.30980392]
  [0.08235294 0.2        0.29803922]]

 ...

 [[0.31372549 0.19215686 0.03921569]
  [0.31764706 0.18823529 0.03529412]
  [0.32156863 0.18431373 0.02745098]
  ...
  [0.11372549 0.21176471 0.31372549]
  [0.11764706 0.21176471 0.30588235]
  [0.10980392 0.19607843 0.29411765]]

 [[0.31372549 0.19215686 0.03921569]
  [0.31372549 0.19215686 0.03921569]
  [0.31764706 0.19215686 0.03137255]
  ...
  [0.11372549 0.21568627 0.30980392]
  [0.11372549 0.20784314 0.30196078]
  [0.10588235 0.19215686 0.29019608]]

 [[0.31372549 0.19215686 0.03921569]
  [0.31764706 0.19607843 0.04313725]
  [0.32156863 0.19607843 0.03529412]
  ...
  [0.10980392 0.21176471 0.30588235]
  [0.11372549 0.2        0.29803922]
  [0.10196078 0.18823529 0.28627451]]]"
non_autistic\0065.jpg,non_autistic,1,"[[[0.18039216 0.20392157 0.46666667]
  [0.18039216 0.20392157 0.46666667]
  [0.18039216 0.20392157 0.46666667]
  ...
  [0.25882353 0.27058824 0.56470588]
  [0.25882353 0.27058824 0.56470588]
  [0.25882353 0.27058824 0.56470588]]

 [[0.18039216 0.20392157 0.45882353]
  [0.17647059 0.2        0.45490196]
  [0.17254902 0.19607843 0.45098039]
  ...
  [0.24313725 0.25098039 0.55686275]
  [0.24313725 0.25098039 0.55686275]
  [0.24313725 0.25098039 0.55686275]]

 [[0.18431373 0.21568627 0.45098039]
  [0.18431373 0.21568627 0.45098039]
  [0.18431373 0.21568627 0.45098039]
  ...
  [0.23529412 0.23921569 0.55686275]
  [0.23529412 0.23921569 0.55686275]
  [0.23529412 0.23921569 0.55686275]]

 ...

 [[0.09803922 0.10980392 0.4       ]
  [0.09803922 0.11372549 0.39215686]
  [0.09803922 0.10980392 0.4       ]
  ...
  [0.81568627 0.82745098 0.81960784]
  [0.86666667 0.88627451 0.87843137]
  [0.90980392 0.92941176 0.92156863]]

 [[0.09803922 0.11372549 0.39215686]
  [0.09411765 0.11372549 0.38431373]
  [0.09803922 0.10588235 0.38431373]
  ...
  [0.77647059 0.79215686 0.77254902]
  [0.78039216 0.79607843 0.77647059]
  [0.81176471 0.82745098 0.80784314]]

 [[0.09019608 0.10980392 0.38039216]
  [0.08627451 0.10588235 0.37647059]
  [0.09019608 0.09803922 0.37254902]
  ...
  [0.81176471 0.82745098 0.80392157]
  [0.76470588 0.78039216 0.75686275]
  [0.77254902 0.78823529 0.76470588]]]"
autistic\1026.jpg,autistic,0,"[[[0.34509804 0.30196078 0.18431373]
  [0.34509804 0.30196078 0.18431373]
  [0.34509804 0.29019608 0.17647059]
  ...
  [0.24313725 0.26666667 0.22352941]
  [0.25098039 0.27843137 0.22745098]
  [0.25882353 0.28627451 0.23529412]]

 [[0.34117647 0.29803922 0.18039216]
  [0.34509804 0.30196078 0.18431373]
  [0.34901961 0.29411765 0.18039216]
  ...
  [0.24313725 0.26666667 0.22352941]
  [0.25882353 0.28627451 0.23529412]
  [0.27058824 0.29803922 0.24705882]]

 [[0.33333333 0.29019608 0.17254902]
  [0.34117647 0.29803922 0.18039216]
  [0.35294118 0.29803922 0.18431373]
  ...
  [0.25098039 0.26666667 0.22352941]
  [0.26666667 0.28235294 0.23529412]
  [0.27843137 0.29411765 0.24705882]]

 ...

 [[0.36470588 0.41176471 0.38823529]
  [0.39215686 0.43921569 0.41568627]
  [0.40392157 0.4627451  0.43137255]
  ...
  [0.34901961 0.43137255 0.37254902]
  [0.35294118 0.42745098 0.36862745]
  [0.34901961 0.42352941 0.36470588]]

 [[0.36078431 0.40784314 0.38431373]
  [0.39607843 0.44313725 0.41960784]
  [0.40784314 0.46666667 0.43529412]
  ...
  [0.35294118 0.43529412 0.37647059]
  [0.35686275 0.43137255 0.37254902]
  [0.35294118 0.42745098 0.36862745]]

 [[0.36862745 0.41568627 0.39215686]
  [0.4        0.45098039 0.41960784]
  [0.40784314 0.46666667 0.43529412]
  ...
  [0.35294118 0.43529412 0.37647059]
  [0.36078431 0.43529412 0.37647059]
  [0.36078431 0.43529412 0.37647059]]]"
non_autistic\0642.jpg,non_autistic,1,"[[[0.92941176 0.9372549  0.94117647]
  [0.94117647 0.94901961 0.94901961]
  [0.95686275 0.95686275 0.95686275]
  ...
  [0.9372549  0.94901961 0.96470588]
  [0.9372549  0.94901961 0.96862745]
  [0.94509804 0.95686275 0.97647059]]

 [[0.94509804 0.95294118 0.95686275]
  [0.94901961 0.95686275 0.95686275]
  [0.95686275 0.95686275 0.95686275]
  ...
  [0.9372549  0.94901961 0.96470588]
  [0.9372549  0.94901961 0.96862745]
  [0.94117647 0.95294118 0.97254902]]

 [[0.95686275 0.96470588 0.96862745]
  [0.95294118 0.96078431 0.96078431]
  [0.95294118 0.95294118 0.95294118]
  ...
  [0.9372549  0.95294118 0.95686275]
  [0.94117647 0.95294118 0.96862745]
  [0.94117647 0.95294118 0.96862745]]

 ...

 [[0.97254902 0.96470588 0.96470588]
  [0.97254902 0.96470588 0.96470588]
  [0.97254902 0.96470588 0.96470588]
  ...
  [0.95686275 0.96470588 0.96862745]
  [0.96470588 0.96078431 0.96862745]
  [0.96470588 0.96078431 0.96862745]]

 [[0.97254902 0.96470588 0.96470588]
  [0.97254902 0.96470588 0.96470588]
  [0.97254902 0.96470588 0.96470588]
  ...
  [0.95686275 0.96470588 0.96862745]
  [0.96470588 0.96078431 0.96862745]
  [0.96470588 0.96078431 0.96862745]]

 [[0.97254902 0.96470588 0.96470588]
  [0.97254902 0.96470588 0.96470588]
  [0.97254902 0.96470588 0.96470588]
  ...
  [0.95686275 0.96470588 0.96862745]
  [0.96470588 0.96078431 0.96862745]
  [0.96470588 0.96078431 0.96862745]]]"
